Date,Open,High,Low,Close,Adj Close,Volume
1998-02-04,47.382889,47.711521,46.875000,46.994503,28.155998,8962756
1998-02-05,47.382889,47.592018,47.024380,47.592018,28.513992,7900856
1998-02-06,47.382889,47.621895,46.725620,46.845123,28.122995,8540590
1998-02-09,46.904877,47.621895,46.845123,46.845123,28.122995,7214053
1998-02-10,46.875000,48.966301,46.606117,48.219406,28.948025,17079716
1998-02-11,48.577915,49.354687,48.518166,49.085804,29.468184,8802090
1998-02-12,48.697418,49.354687,48.548038,49.175430,29.521973,7587266
1998-02-13,49.085804,49.533939,48.936424,48.936424,29.378479,4694657
1998-02-17,49.265057,49.563816,48.518166,48.757172,29.270868,8016126
1998-02-18,48.757172,49.533939,48.428535,49.115681,29.486113,6803812
1998-02-19,49.235184,50.011951,49.115681,49.115681,29.486113,8946856
1998-02-20,49.235184,49.444313,48.548038,49.055927,29.450226,7846674
1998-02-23,49.444313,49.683315,49.145554,49.175430,29.521973,5493592
1998-02-24,49.055927,49.175430,48.637669,48.996178,29.414370,5381461
1998-02-25,49.026051,50.310707,48.996178,50.310707,30.203522,8050225
1998-02-26,50.071701,50.609467,49.862572,50.430210,30.275261,6725362
1998-02-27,50.101578,50.489964,49.653442,49.922321,29.970360,6161358
1998-03-02,49.802818,49.982075,47.801147,48.727295,29.252930,7301498
1998-03-03,47.801147,48.996178,47.711521,48.816921,29.306742,8305658
1998-03-04,48.757172,49.384560,47.323135,47.323135,28.409956,6290644
1998-03-05,47.890774,47.980404,46.994503,47.293259,28.392033,11217304
1998-03-06,47.382889,47.711521,46.904877,46.904877,28.158867,10889069
1998-03-09,46.426865,46.964626,45.829350,45.948853,27.584919,13523106
1998-03-10,46.546368,46.934750,46.217735,46.606117,27.979509,8717573
1998-03-11,46.785374,47.741398,46.576244,47.382889,28.445833,7119913
1998-03-12,47.412762,48.099903,46.934750,47.920650,28.768669,6174956
1998-03-13,48.219406,48.338909,47.323135,47.621895,28.589321,6119728
1998-03-16,47.651768,48.458412,47.442638,48.398663,29.055632,7157150
1998-03-17,48.428535,48.667542,47.592018,48.219406,28.948025,7500029
1998-03-18,48.099903,48.906548,48.070030,48.548038,29.145325,7520112
1998-03-19,48.607792,49.235184,48.488289,49.175430,29.521973,5407820
1998-03-20,49.235184,49.354687,48.488289,48.787045,29.288799,8593518
1998-03-23,48.548038,49.414436,48.458412,48.458412,29.091511,6478506
1998-03-24,48.876675,49.563816,48.816921,49.474186,29.701330,5028540
1998-03-25,50.191204,50.997849,50.131454,50.669216,30.418753,14110958
1998-03-26,50.609467,50.967972,50.191204,50.221081,30.149715,5976216
1998-03-27,50.310707,50.430210,49.653442,49.892448,29.952408,5921824
1998-03-30,49.772945,50.131454,48.996178,49.354687,29.629580,4003460
1998-03-31,49.713192,50.161327,49.414436,49.653442,29.808931,5310542
1998-04-01,49.653442,50.131454,49.384560,49.922321,29.970360,5522462
1998-04-02,49.862572,50.997849,49.713192,50.579590,30.364933,7533920
1998-04-03,50.489964,50.848469,49.683315,50.041824,30.042095,6498170
1998-04-06,50.788719,50.908222,50.191204,50.669216,30.418753,7697096
1998-04-07,50.549713,50.579590,49.504063,50.041824,30.042095,5696934
1998-04-08,50.071701,50.489964,49.593689,49.952198,29.988295,5635011
1998-04-09,50.489964,50.908222,50.340584,50.848469,30.526365,6338760
1998-04-13,50.938099,51.535610,49.802818,49.802818,29.898619,8545820
1998-04-14,50.191204,50.788719,50.011951,50.788719,30.490480,4990466
1998-04-15,51.147228,52.491634,50.908222,52.461758,31.494886,9522993
1998-04-16,52.282505,52.581261,51.445984,51.535610,30.938881,7072215
1998-04-17,51.356358,51.595364,50.908222,51.505737,30.920940,6598168
1998-04-20,51.595364,53.178776,51.236855,53.148903,31.907402,10301636
1998-04-21,54.493309,56.644360,54.314053,56.405354,33.862373,25734947
1998-04-22,56.405354,57.361378,54.792065,54.851814,32.929737,13695906
1998-04-23,54.732315,56.226097,54.553059,56.166348,33.718891,9997250
1998-04-24,55.807838,56.375477,55.568832,56.106598,33.683025,8276370
1998-04-27,55.568832,55.748089,54.672562,55.120697,33.091156,8990370
1998-04-28,55.509083,56.644360,55.120697,55.299953,33.198772,10851413
1998-04-29,55.299953,55.867592,54.792065,55.240200,33.162884,7120959
1998-04-30,55.479206,56.136471,55.210323,55.389580,33.252567,7442290
1998-05-01,55.419456,56.106598,55.210323,55.867592,33.539547,5180838
1998-05-04,55.987095,56.823612,55.748089,55.748089,33.467796,5557398
1998-05-05,55.777966,56.524857,55.777966,56.315727,33.808571,5641287
1998-05-06,56.405354,56.853489,56.046844,56.046844,33.710106,6657790
1998-05-07,56.166348,56.285851,55.509083,55.987095,33.674164,5553005
1998-05-08,55.897469,57.361378,55.867592,57.361378,34.500740,8124073
1998-05-11,57.451004,58.675907,56.554733,57.032745,34.303078,9981769
1998-05-12,56.524857,57.361378,56.076721,57.182121,34.392914,7894790
1998-05-13,57.480881,58.436901,57.421127,58.257648,35.039810,8291224
1998-05-14,58.974667,61.812859,58.735661,60.139816,36.171879,22025831
1998-05-15,60.050190,61.065968,59.333176,59.721558,35.920307,11712899
1998-05-18,59.631931,60.109943,59.004539,59.572182,35.830452,7375346
1998-05-19,60.050190,60.707458,59.631931,59.751434,35.938267,8154616
1998-05-20,59.870937,60.139816,58.586281,59.034416,35.507004,6305497
1998-05-21,59.034416,59.363049,58.287525,59.094170,35.542938,6103828
1998-05-22,59.094170,59.094170,57.899139,58.287525,35.057774,4180862
1998-05-26,58.496655,58.795410,57.749760,57.839390,34.788254,7271164
1998-05-27,57.032745,58.078396,56.674236,57.480881,34.572613,10500166
1998-05-28,57.480881,58.138145,57.271751,57.391251,34.518707,6217842
1998-05-29,57.630257,57.809513,56.106598,56.166348,33.781979,5973497
1998-06-01,56.106598,56.554733,54.792065,56.016968,33.692131,7643540
1998-06-02,56.016968,56.255974,54.881691,55.240200,33.224926,8140600
1998-06-03,55.449329,55.748089,54.433556,54.433556,32.739758,6152363
1998-06-04,54.612812,55.538960,54.612812,55.479206,33.368690,6345664
1998-06-05,55.807838,56.883366,55.718212,56.823612,34.177296,8624688
1998-06-08,56.763863,57.361378,56.584606,56.793739,34.159332,3922500
1998-06-09,56.883366,57.152248,56.315727,57.002869,34.285107,3914341
1998-06-10,56.763863,57.182121,55.867592,56.046844,33.710106,6864061
1998-06-11,56.166348,56.435230,55.329826,55.449329,33.350712,5603631
1998-06-12,55.389580,55.837715,54.493309,55.568832,33.422592,8411304
1998-06-15,54.792065,55.180450,53.597034,53.656788,32.272572,8794140
1998-06-16,53.477531,53.477531,51.206978,52.581261,31.625692,18439097
1998-06-17,53.059273,53.626911,52.611137,53.059273,31.913191,11762479
1998-06-18,52.103249,52.163002,51.445984,52.013622,31.284254,8871544
1998-06-19,51.983749,52.222752,50.669216,50.728966,30.511604,10217328
1998-06-22,50.788719,52.342255,50.758842,51.684990,31.086611,8947275
1998-06-23,52.581261,53.686665,52.551388,53.417782,32.128815,8450006
1998-06-24,53.477531,53.597034,52.611137,53.537285,32.200695,6338760
1998-06-25,53.776291,54.821941,53.537285,53.746414,32.326469,6668878
1998-06-26,53.716537,54.224426,53.686665,54.015297,32.488209,3423349
1998-06-29,54.553059,54.881691,54.284180,54.553059,32.811638,4570183
1998-06-30,54.553059,55.598709,54.254303,54.881691,33.009304,9112752
1998-07-01,55.449329,55.897469,55.210323,55.807838,33.566357,6624109
1998-07-02,55.718212,55.748089,54.732315,55.060947,33.117119,6735822
1998-07-06,54.971317,55.001194,54.164677,54.343929,32.685863,6692726
1998-07-07,54.314053,54.732315,53.895794,54.433556,32.739758,4759091
1998-07-08,54.373806,55.240200,54.314053,54.971317,33.063202,4724154
1998-07-09,54.851814,56.644360,54.792065,55.957218,33.656197,6672434
1998-07-10,56.524857,57.002869,56.106598,56.644360,34.069469,6422649
1998-07-13,56.644360,57.361378,56.524857,57.062618,34.321056,4894862
1998-07-14,57.241875,57.660133,56.883366,57.182121,34.392914,4745911
1998-07-15,57.002869,57.361378,55.927341,55.927341,33.638222,5350918
1998-07-16,55.987095,56.853489,55.449329,56.584606,34.033546,4560769
1998-07-17,56.674236,57.540630,56.644360,57.451004,34.554646,6628293
1998-07-20,57.839390,58.795410,57.510754,58.317402,35.075745,9391406
1998-07-21,61.304970,62.619503,61.065968,61.245220,36.836735,25749591
1998-07-22,60.229446,61.394596,59.512428,60.916588,36.639053,12658483
1998-07-23,60.797085,61.663479,59.124043,59.213673,35.614834,8688285
1998-07-24,60.169693,60.199570,58.556404,59.392925,35.722645,6013663
1998-07-27,59.153919,60.109943,58.436901,59.990440,36.082024,7683288
1998-07-28,60.348949,60.677582,59.363049,59.960564,36.064056,8881168
1998-07-29,61.155594,61.394596,60.737331,61.125717,36.764847,8409422
1998-07-30,61.484226,63.934032,61.394596,63.754780,38.346138,11457256
1998-07-31,63.695030,66.025337,63.217018,63.336521,38.094570,13794648
1998-08-03,64.053535,64.471794,63.246895,63.456024,38.166435,8740167
1998-08-04,64.053535,64.173042,60.617828,60.617828,36.459381,13993179
1998-08-05,60.707458,61.782982,59.273422,61.543976,37.016418,13710131
1998-08-06,61.095840,62.589626,60.886711,62.021988,37.367779,8579920
1998-08-07,62.978012,64.173042,61.723232,61.723232,37.187782,12061008
1998-08-10,61.603729,62.201244,61.543976,62.081741,37.403782,6333948
1998-08-11,60.289196,61.424473,59.900814,61.424473,37.007790,10699952
1998-08-12,61.543976,61.932362,60.976337,61.185467,36.863766,7703372
1998-08-13,60.976337,61.364723,60.229446,60.319073,36.341789,6332066
1998-08-14,60.528202,60.886711,59.273422,59.930687,36.107777,6585407
1998-08-17,59.811184,60.229446,59.392925,59.811184,36.035786,6647330
1998-08-18,60.707458,61.902485,60.707458,61.603729,37.115772,7932655
1998-08-19,61.902485,62.619503,61.693356,62.111614,37.421764,7470741
1998-08-20,61.902485,62.171368,60.946465,61.215343,36.881775,6360308
1998-08-21,60.946465,61.185467,59.512428,61.125717,36.827785,8829077
1998-08-24,61.185467,61.514099,60.856834,61.454350,37.025776,6036257
1998-08-25,61.723232,62.559750,61.006214,61.394596,36.989780,5506562
1998-08-26,60.826962,62.978012,60.707458,62.559750,37.691795,9229276
1998-08-27,61.543976,61.543976,59.661808,59.870937,36.071785,15369715
1998-08-28,59.870937,60.139816,57.749760,58.586281,35.297787,12139039
1998-08-31,58.795410,58.974667,53.836040,53.836040,32.435810,15661340
1998-09-01,54.015297,56.853489,52.939770,56.375477,33.965794,17572172
1998-09-02,57.839390,59.153919,57.301624,57.600384,34.703789,11773358
1998-09-03,56.763863,58.646034,56.435230,58.197899,35.063805,10089925
1998-09-04,58.556404,58.735661,55.120697,57.062618,34.379807,8625107
1998-09-08,59.721558,60.199570,58.407028,60.199570,36.269798,9712110
1998-09-09,60.109943,60.916588,58.974667,59.034416,35.567780,10448912
1998-09-10,58.377151,58.556404,56.494980,58.556404,35.279797,11672942
1998-09-11,58.018642,60.498325,57.660133,60.498325,36.449787,10386989
1998-09-14,61.185467,62.111614,61.006214,61.723232,37.187782,9533453
1998-09-15,61.663479,62.470123,61.424473,62.141491,37.439785,6792306
1998-09-16,62.141491,62.589626,61.275097,62.380497,37.583794,6944185
1998-09-17,60.946465,61.304970,60.319073,60.587955,36.503803,9247058
1998-09-18,60.587955,60.826962,59.392925,59.602055,35.909786,9636170
1998-09-21,57.421127,61.484226,57.361378,61.275097,36.917778,9114007
1998-09-22,61.842735,62.440250,61.036091,61.065968,36.791794,8986395
1998-09-23,61.543976,63.575527,61.424473,63.127392,38.033791,9059197
1998-09-24,62.888386,64.501671,62.260994,62.410374,37.601780,8786818
1998-09-25,62.141491,63.904160,62.051865,63.814533,38.447773,7642285
1998-09-28,64.292542,65.099190,63.187141,63.874283,38.483772,7992277
1998-09-29,63.934032,64.113289,62.141491,62.828632,37.853767,7415931
1998-09-30,62.500000,62.858509,61.006214,61.424473,37.007790,8681172
1998-10-01,59.781311,60.438576,58.974667,59.930687,36.107777,13114120
1998-10-02,59.333176,59.870937,56.853489,59.661808,35.945793,15277039
1998-10-05,59.153919,59.153919,56.076721,57.480881,34.631805,14060332
1998-10-06,59.273422,59.273422,56.763863,57.002869,34.343788,15028300
1998-10-07,57.122372,58.735661,56.465103,57.719887,34.775806,13770381
1998-10-08,57.719887,59.034416,55.837715,59.034416,35.567780,19154980
1998-10-09,59.482552,61.155594,58.556404,60.856834,36.665775,12220627
1998-10-12,62.201244,63.515774,61.932362,62.559750,37.691795,11302030
1998-10-13,62.380497,62.380497,60.498325,61.275097,36.917778,9825706
1998-10-14,61.065968,63.097515,60.797085,62.380497,37.583794,10033023
1998-10-15,62.141491,66.324089,62.021988,65.248566,39.311752,13666408
1998-10-16,65.487572,65.726578,64.441925,64.979683,39.149776,10813757
1998-10-19,64.531548,66.831978,64.531548,66.622849,40.139763,9214632
1998-10-20,67.220360,68.086761,65.248566,65.905830,39.707775,11848042
1998-10-21,66.981361,68.684273,66.443596,68.206261,41.093761,17798527
1998-10-22,66.921608,68.594643,66.742355,67.788002,40.841759,9932607
1998-10-23,67.638626,68.564774,67.489243,67.668503,40.769760,6580386
1998-10-26,67.548996,69.042786,66.951485,68.385513,41.201767,7692912
1998-10-27,69.311661,70.178062,68.385513,69.012909,41.579762,11942391
1998-10-28,69.132408,70.207932,68.744026,69.879303,42.101757,7604211
1998-10-29,70.745697,71.462715,70.267685,71.104210,42.839752,10623176
1998-10-30,71.462715,71.612091,70.506691,70.984703,42.767746,8207125
1998-11-02,70.954826,71.552345,70.417068,70.924950,42.731743,7285808
1998-11-03,70.984703,71.671844,70.357315,70.446938,42.443741,7230998
1998-11-04,71.163956,71.582214,69.670174,70.685944,42.587749,8569460
1998-11-05,70.596321,71.492592,70.178062,71.223709,42.911739,6888956
1998-11-06,71.163956,72.149857,70.506691,71.671844,43.245598,7466348
1998-11-09,72.060226,72.747368,71.671844,72.358986,43.660225,7925960
1998-11-10,72.119980,74.928299,72.030357,74.569794,44.994164,9145178
1998-11-11,75.047798,75.944077,74.808792,75.107552,45.318645,10688237
1998-11-12,74.898422,76.422081,74.868546,75.466064,45.534981,9066519
1998-11-13,75.047798,75.286804,74.450287,75.256927,45.408775,6270979
1998-11-16,75.824570,76.332458,75.555687,76.183075,45.967625,7156732
1998-11-17,76.183075,77.139099,75.525810,75.525810,45.571030,9135136
1998-11-18,75.555687,76.302582,75.346558,76.003822,45.859440,6114498
1998-11-19,76.242828,76.422081,75.585564,75.794693,45.733265,6619925
1998-11-20,75.944077,76.541588,75.764816,76.541588,46.183922,6681639
1998-11-23,76.959846,79.827919,76.750717,79.618790,48.040649,8110684
1998-11-24,79.110901,79.917542,78.871895,78.991394,47.662102,6947323
1998-11-25,78.931641,79.798042,78.573135,79.708412,48.094738,4118520
1998-11-27,79.648659,81.351578,79.648659,81.261948,49.032093,2797004
1998-11-30,81.142448,81.530830,78.812141,78.931641,47.626034,5787936
1998-12-01,78.154877,81.261948,78.154877,81.202202,48.996071,7611324
1998-12-02,80.754066,80.903442,78.752388,80.037048,48.293030,6436666
1998-12-03,80.425430,80.963196,77.915871,78.154877,47.157360,6756532
1998-12-04,78.692642,79.051147,77.557358,78.513382,47.373661,7113009
1998-12-07,78.603012,80.395554,78.513382,79.917542,48.220940,5547775
1998-12-08,80.395554,81.202202,78.901772,80.395554,48.509346,7770943
